,user,song,play_count,interest,score
24090,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOOGBWC12A8C140B96,6,1,1
10641,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOUCHPA12AB0184B1A,5,1,1
32379,974a05be3d2385f40af4e6e610be59544657085e,SOLGPOU12A58A7EA20,23,1,1
12508,a0cce68e115910e1ad80fd1502bab746c74835f5,SOHJOLH12A6310DFE5,4,1,1
29070,e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOZBAAH12A6D4F959F,128,1,1
13056,a41d3edbc2798b6800fe15845a979150eb244b85,SOOFYTN12A6D4F9B35,62,1,1
14483,281deab3afccc906251ef67a8eda2b9f9baec459,SOQIOXQ12AAF3B2A37,8,1,1
33579,18765abd13462c176d9ccc89e71bfc23265dfed7,SOMGIYR12AB0187973,1,0,1
34565,c0dc381d5ddf02f5182179c164ca65db6c8f572b,SOUKJBT12A6701C4D6,5,1,1
25555,1ff6d6bf0ec7ad1c288a48d6e06fd5ad708877d9,SOVGKPF12A8AE45594,6,1,1
35425,b82d692dde839cfe9fd6d309bb8c46d50089cc16,SORQVPO12AF72A690C,1,0,1
35479,2b8b819c92836d86d891d2c41bd25fdffd759898,SOWEBRA12A6701F115,6,1,1
12010,f1333b616d0fcde8dd0d407c504a5f91fef31396,SOLAUOW12A8C13A400,5,1,1
13153,c9f6fe7decdc7ca98d226717b4e3d660253c224f,SOEGIYH12A6D4FC0E3,2,1,1
837,e5b4f068ec1446a74564b4b8b8d13dcea7d27840,SOLRBSH12AB018AE7B,2,1,1
36051,4d98756ff69be79de228c15432245766d4bf0316,SORTDSD12A6D4F798B,11,1,1
20574,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOXLOQG12AF72A2D55,8,1,1
29055,e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOQKNEO12A58A78EE7,31,1,1
24676,ec6dfcf19485cb011e0b22637075037aae34cf26,SOLTIVF12AAFF43797,1,0,1
6283,0c68affd09224b5231f656c31aec29505da2f661,SOTJTQI12A6D4F75A2,4,1,1
6597,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOSZJFV12AB01878CB,1,0,1
14996,7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOVRZIX12AAF3B2A32,2,1,1
19977,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOFRCGW12A81C21EA6,24,1,1
7308,2fa58dbe45db621eadad025c7bf3e30957eee321,SOOAVGC12AB01821EC,2,1,1
24055,60760dee24fde175d395a821aa36dab85a579086,SOVDSJC12A58A7A271,4,1,1
29680,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOULTKQ12AB018A183,2,1,1
29608,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOWVNN12A8C140775,5,1,1
30540,4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOXEOLH12A6D4F9D37,6,1,1
37176,104bcda48463a99997f668b897c32234793cd514,SOWNRRW12A58A801BA,1,0,1
16774,3becbc727a8572453d170c909829fda9e6d00554,SOEQJBS12A8AE475A4,1,0,1
1230,6d625c6557df84b60d90426c0116138b617b9449,SOOWVNN12A8C140775,1,0,1
22979,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOKXYUW12A8C140229,3,1,1
6085,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOVRTPN12AB0184F9E,6,1,1
10124,f2a03543373cfed80f076f3337360630f084ad30,SOBONKR12A58A7A7E0,134,1,1
26556,c2fd42c798c8a62d997896641e4274b17cc252f0,SOYIZSN12A6701E0BB,6,1,1
36575,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOHFNKO12AB017C772,1,0,1
37330,d964fc033291078031d117ed10adfb615948256d,SOERYLG12A6701F07F,1,0,1
20280,a0169cbcc939f1ef5fded0e109f71525936498cc,SOOZFCC12A58A7D783,1,0,1
21825,138d73356c23e6e12aa82fb5dc9225428c196464,SOTGHQR12A8C1406C5,13,1,1
5854,9af7bb657715f4b8bb63588fc8c8a3ec46cbdb6e,SOWEHOM12A6BD4E09E,3,1,1
9947,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSLQQJ12AB017BDCC,17,1,1
15616,865915b55b4b6d355c04cca32cacf107f581dc1c,SOZVUCT12A8C1424BE,1,0,1
29641,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SORKFPY12A8AE46AFB,5,1,1
15417,cec2900f576811343ea915dc12c0fdd3076185b0,SOHEMBB12A6701E907,1,0,1
36628,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOSVQNK12AC468D6BE,1,0,1
24187,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOODSPH12AB01819C3,6,1,1
14910,21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOXQYSC12A6310E908,11,1,1
16638,53006f973449ada11eb09dee2b39f6a0e80cb286,SOMGVYU12A8C1314FF,5,1,1
28150,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOONUTJ12A6701D7B4,1,0,1
802,67874d1a189c83326c529e554be6f7acf55effae,SOWCKVR12A8C142411,5,1,1
23388,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOGCWUH12AC90732B0,1,0,1
11150,8f8a2009d4376f3a3a47cc955b3cf89a6e1525c6,SONHVVE12AB018D038,2,1,1
25735,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SOLRPJX12A58A79808,1,0,1
31823,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOSYMWV12AB0184F86,2,1,1
34787,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOZOWON12A67ADA091,1,0,1
30261,7e80a4beb851feae1f2c16a2779f0e9ff424647a,SORWLTW12A670208FA,30,1,1
22122,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOLLNTU12A6701CFDC,1,0,1
22555,0421d096b0c80ec287d436e6f535f44b711b58ef,SOBOUPA12A6D4F81F1,2,1,1
21049,38e4d46aaa581c4ec558c4e76e613dec9947c7e4,SOTNHIP12AB0183131,1,0,1
33796,1280b7963657a12b28a8ca58bf736ddeb256fda1,SOUNJIO12AB0181339,27,1,1
5555,e3fce0e4f316567685119c9af7d04d67c84f0a46,SOYIEGB12A6D4F8C07,22,1,1
14658,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOIZFTE12AB0186842,13,1,1
5541,e3fce0e4f316567685119c9af7d04d67c84f0a46,SOUOEMP12A8C13866E,25,1,1
2684,4c6426c9c734c23ec0c35154437fc132b862068c,SORJBJB12A8C13E711,1,0,1
12154,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOHFJAQ12AB017E4AF,2,1,1
19676,55874081c91a71d9f7a13cd9e9f1538e23874370,SOOFYTN12A6D4F9B35,19,1,1
24886,b4565d87a53751d2370be4247718b699f7fff028,SOSQIHH12A8C13370B,1,0,1
21317,dae08b6f200be684168b34d6aae3d518f4c5d142,SOPQLBY12A6310E992,1,0,1
14373,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOSCIZP12AB0181D2F,3,1,1
10578,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOEGIYH12A6D4FC0E3,1,0,1
16510,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOSVDRD12A67ADAEF1,3,1,1
3306,4be305e02f4e72dad1b8ac78e630403543bab994,SOSROFB12AAF3B4C5D,1,0,1
7128,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOIIOUS12A8AE47E20,2,1,1
8345,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOLGPOU12A58A7EA20,3,1,1
12565,a0cce68e115910e1ad80fd1502bab746c74835f5,SOYFMNU12AB0181435,4,1,1
1944,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOLWZVR12AB01849C6,17,1,1
13631,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOSSUUS12A6701EA3C,1,0,1
26328,860fb8adde6bc5718f49cc995a8655be11c6536c,SOSLQQJ12AB017BDCC,1,0,1
27827,0469bfcd3e17b383cbf1a362af8844a44339998d,SOSZJFV12AB01878CB,12,1,1
1197,6d625c6557df84b60d90426c0116138b617b9449,SOHNOOC12A8C13BF35,1,0,1
32341,eb75703cc9f9a33c4b1d2f7b3abf9a6be4c732aa,SORVLRC12A8151E078,1,0,1
31914,0d54fad06b250c41865f6af5b8d35dd5c5750c75,SOSJRJP12A6D4F826F,3,1,1
36585,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOKLRPJ12A8C13C3FE,1,0,1
4803,b5186694bb2406962edb3a8042b535449627fa37,SOLOFYI12A8C145F8D,5,1,1
32175,80f3cceeac5a7266b6d3696c04f21925e72bf9f4,SOKZZGT12A67ADA4C3,1,0,1
25838,4403518f697ae745538e83317ed66b0f5b09a356,SOXGTRO12A8C143454,1,0,1
13861,7292940e88718a59e8310c6f53363fd5a76e7651,SOSRIHB12A8C13608B,1,0,1
27884,ceac6b2713499c25cf217ec915063de66e26a586,SOUFNSM12A58A77715,5,1,1
29532,1272d32979a6ecd4f8b48cf25c9738c2298e0b4f,SOYFMNU12AB0181435,1,0,1
5730,a4493d7bb8c07dc19e4208c8ed6925ec40300d36,SOVVRDZ12A6701C577,1,0,1
35080,954469357b2434a20c76e940eca93185141b7f9b,SOTFIPT12A6701F2FA,2,1,1
4974,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOWYYUQ12A6701D68D,1,0,1
4713,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOZKNSB12A8C140F11,1,0,1
27077,e15e7c10cfd3ffc6e2b2673dcd0981b83c1ff4ae,SOZTCOW12A8C134269,1,0,1
29139,c8966cdc06b761c96722d810888020e0fc120cdd,SOTWNDJ12A8C143984,3,1,1
3971,71dac99494dd7439a105d14f7597ae706b19c9ed,SOUGAYN12A6D4F6E90,6,1,1
7510,5a828f20d611efe2d818ca48edf3b792f4e69e66,SOSCIZP12AB0181D2F,3,1,1
21851,138d73356c23e6e12aa82fb5dc9225428c196464,SOVOHCH12AB0184593,7,1,1
6541,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOKUPAO12AB018D576,29,1,1
26525,c2fd42c798c8a62d997896641e4274b17cc252f0,SOOFYTN12A6D4F9B35,5,1,1
30178,9784566a61c79b18b5d72584f3cc95ea134d14de,SOKVZHI12A58A7A13E,3,1,1
23569,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOXLSBV12AB018397A,4,1,1
12376,0bddd6707477153b58e187ff937caf70ca1d5f62,SOUCBEB12A6310E1F9,1,0,1
2428,0b19fe0fad7ca85693846f7dad047c449784647e,SOPPROJ12AB0184E18,4,1,1
23457,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOTWNDJ12A8C143984,1,0,1
16846,80f383bf5f6581572f6ccac661727956df49f7df,SORTDSD12A6D4F798B,1,0,1
18609,dc61155e20289dcd089ac40181cb88f042404602,SOUFWFG12AC9072C7E,5,1,1
8696,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOLGPOU12A58A7EA20,13,1,1
34365,99dedd05d478e3aa54b199f4432fcb9907456b34,SOTIDKX12A6D4FA7EA,1,0,1
22757,f799c4ea9030eea12c078db1c1fcd5fa956e786b,SOFLJQZ12A6D4FADA6,1,0,1
23480,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOWGCMN12A8C136E44,27,1,1
13652,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOWSCPW12AB0182803,11,1,1
18903,7c613c77527fc728438c365fdb233769404c3424,SOAXGDH12A8C13F8A1,16,1,1
5350,e0314b2a3e48610bedb47f4663916170fb6188aa,SOXNOYN12A6D4FB4B4,1,0,1
31864,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOXAAFS12A8C14041D,3,1,1
23017,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOPUCYA12A8C13A694,153,1,1
37169,104bcda48463a99997f668b897c32234793cd514,SORKFPY12A8AE46AFB,20,1,1
5323,814dda72451239575dc8675ad72e0b612a3bba5e,SOVVRDZ12A6701C577,1,0,1
35515,97e2a28f577accc9efa329a9f78f151994f917b4,SOTHABI12A58A7DACB,9,1,1
825,e5b4f068ec1446a74564b4b8b8d13dcea7d27840,SOGSAYQ12AB018BA14,4,1,1
34339,99dedd05d478e3aa54b199f4432fcb9907456b34,SOPABZM12A6D4FC668,1,0,1
23259,c4ba936dabbf1a09945bc9073126384778075229,SOWEJXA12A6701C574,2,1,1
14653,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOGTDJQ12A8C13324F,1,0,1
1796,7e89a43dc229de4259b5a36053de255a6247a773,SONQBUB12A6D4F8ED0,1,0,1
36441,f629b337d01f254e0d685ccc66ec2fd5ddba78d9,SOWOAXK12A6310D81F,1,0,1
19931,ac4f4bf7db2d60ee8fdb4c382d7cf82ee58a14d4,SONYKOW12AB01849C9,1,0,1
12408,fe9a05c03c29da973743a83b80d1660748077432,SOMDVSL12A6D4F7230,8,1,1
35407,b82d692dde839cfe9fd6d309bb8c46d50089cc16,SOAXGDH12A8C13F8A1,4,1,1
31983,c2dbf6f4c32dc36af4d6fadb16cd8b79c64a6aa8,SOAUWYT12A81C206F1,5,1,1
26686,003a5e3285141b1a54edbc51fbfa1cc922023aae,SOVDLZN12AB0185BEA,7,1,1
9830,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWBYZF12A6D4F9424,4,1,1
21371,dae08b6f200be684168b34d6aae3d518f4c5d142,SOWMGHQ12A6D4F914D,7,1,1
26995,4dac0f02b38f49be89ade787020308053fa7f5b7,SOUZDWT12B0B80BC62,2,1,1
25576,3b93435988354b1889de1e71810d1dd65c4ba17c,SOGSAYQ12AB018BA14,3,1,1
2293,a15075a926c1998d91940f118342ba8356efc7d4,SOXCZGH12A8C13C4FE,1,0,1
30019,484734ce6667a6a25df23a961d5c5a9458afbfa1,SOXKOIY12A8C13C1EA,9,1,1
33202,a4a068221b97aad518af038628daf1180e30113a,SOZJHUF12A8C13E642,9,1,1
20534,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SORWLTW12A670208FA,3,1,1
19985,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOHTKMO12AB01843B0,42,1,1
21630,b6d8573109462bad5457196b31564c4df4235741,SOUNJIO12AB0181339,1,0,1
362,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOCVTLJ12A6310F0FD,16,1,1
13972,40518f9fa3258e81af0c8d5b0ebee81bb36a4251,SOOLPFK12A58A7BDE3,19,1,1
5280,1d36c586adf56c1be114fb173bf23ececa79e9c7,SORWLTW12A670208FA,39,1,1
9629,912a348c57c5b6004f12cfed976ee4569daefb1c,SOPNLBX12A8C1377D4,11,1,1
12088,e1fb00119a9c156392a481c3cab6c732c9027cbe,SOPSOHT12A67AE0235,1,0,1
7048,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOXFPND12AB017C9D1,7,1,1
9635,912a348c57c5b6004f12cfed976ee4569daefb1c,SOTRSFZ12A8C142BF6,9,1,1
17523,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOYDOZE12A6701FC22,4,1,1
31507,9254a3fdc569428c3b1c3904db36d485c47e2544,SOVCHUK12AB017F41F,10,1,1
10232,b0a3d755fe4a6549e241676b0a388e9410749c05,SOLLNTU12A6701CFDC,3,1,1
5329,814dda72451239575dc8675ad72e0b612a3bba5e,SOZSFWF12A6D4F93D5,1,0,1
25378,57107a3feced24c067db22bce2d59c02d53ad04e,SOYYKLS12A8C134802,3,1,1
22776,f799c4ea9030eea12c078db1c1fcd5fa956e786b,SOWPLVJ12AB0183586,5,1,1
34908,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOSVPIE12A6D4FA873,2,1,1
26987,4dac0f02b38f49be89ade787020308053fa7f5b7,SOJYBJZ12AB01801D0,6,1,1
5593,05be6a588cc454d1e400a358c562807aeec8c054,SOWKVVW12A8AE45E8C,1,0,1
14558,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOMFUWK12A6D4F8AFA,4,1,1
34974,c802248ec0f960549720bb9f409fec7264b8b2f9,SOOTKWZ12AB0181082,1,0,1
16806,3becbc727a8572453d170c909829fda9e6d00554,SOXZCIH12A8C1425F0,1,0,1
25626,3b93435988354b1889de1e71810d1dd65c4ba17c,SOWCBKV12AC90732A6,2,1,1
36066,4d98756ff69be79de228c15432245766d4bf0316,SOWCKVR12A8C142411,2,1,1
1097,91ee487b65406cec50462071a41a83b5d6e99342,SONYKOW12AB01849C9,8,1,1
12233,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOQLUTQ12A8AE48037,1,0,1
28817,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOSJRJP12A6D4F826F,1,0,1
9344,bd278ae17d500d28e5601ae0a6a86c02cae2ea19,SOWUZVU12A6D4F914D,1,0,1
23884,d2423c01882062ac950909b0ffe96b30e54ab063,SONQCXC12A6D4F6A37,33,1,1
36761,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOWQJUV12A6701FA45,1,0,1
21394,dae08b6f200be684168b34d6aae3d518f4c5d142,SOZJHUF12A8C13E642,1,0,1
5849,9af7bb657715f4b8bb63588fc8c8a3ec46cbdb6e,SOUTGUB12AB017DC5B,3,1,1
28521,bd15283f768266070f7e9982504db167a494510c,SOWQOMG12A6701D1F3,10,1,1
17928,cfd5725824fffc294548dbd8a237edc751e354dc,SONMOVN12A8C13C0C9,5,1,1
18993,6b50806e254895ec3c9a0cb1bee7ac30d80a0f77,SOMCAFM12A58A7B024,1,0,1
20301,a0169cbcc939f1ef5fded0e109f71525936498cc,SOSVEAD12A8AE46FFA,1,0,1
3223,4be305e02f4e72dad1b8ac78e630403543bab994,SODJWHY12A8C142CCE,120,1,1
9321,bd278ae17d500d28e5601ae0a6a86c02cae2ea19,SOIROON12A6701E0B8,5,1,1
14309,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOFKABN12A8AE476C6,2,1,1
16957,e3e8103d0751e29693f9b03a58efa5c21acf2115,SOFRQTD12A81C233C0,1,0,1
14710,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SORJICW12A8C13640D,2,1,1
17780,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXKDFJ12A6D4FA8F9,1,0,1
25915,7d4736c0c05264716e87d7fc825a535e0a01ba6d,SOVDLZN12AB0185BEA,9,1,1
9631,912a348c57c5b6004f12cfed976ee4569daefb1c,SOPUCYA12A8C13A694,30,1,1
11168,8f8a2009d4376f3a3a47cc955b3cf89a6e1525c6,SOPVQLJ12A67AE2281,4,1,1
36769,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOXILLO12A6310F1B6,1,0,1
5297,814dda72451239575dc8675ad72e0b612a3bba5e,SOITRTA12A6D4F8261,1,0,1
29341,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOXQYSC12A6310E908,1,0,1
7016,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOTWSXL12A8C143349,12,1,1
12897,b1778b357f2e85d96008cd215c89fb15eb27a640,SOLGPOU12A58A7EA20,13,1,1
871,e5b4f068ec1446a74564b4b8b8d13dcea7d27840,SOUFPNI12A8C142D19,3,1,1
3395,952130c8ae0527458c75471812dbb5c506b46d5d,SOPCTBB12AF72A1B64,1,0,1
36857,6c6289326f70321f2b3e072daa44819efc55639a,SOLWZVR12AB01849C6,6,1,1
10953,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOHYSXA12AB0186704,2,1,1
17094,fcbc6bdcec1f293d1d03bbf3c64f613e59acbfe0,SOLWHSJ12A67AE227B,15,1,1
8101,39d55eedc1948ad9957d08ee36c24a448f804e39,SOSVEAD12A8AE46FFA,1,0,1
2332,0b19fe0fad7ca85693846f7dad047c449784647e,SODLLYS12A8C13A96B,5,1,1
17771,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWVNWB12A8C133171,1,0,1
388,45f06d9d15adbd8575a63e848b1f1c202afbf308,SONOYIB12A81C1F88C,21,1,1
30898,92227472de1d2ed14725adff31cfa56a3f29047b,SOPSYOY12A8C142E0B,3,1,1
12246,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOSPXWA12AB0181875,2,1,1
1237,6d625c6557df84b60d90426c0116138b617b9449,SOPKEIV12AB018220D,1,0,1
29120,51737e957624c4dd888ae6ea6cd066754e43553f,SOXEZLY12A8C137AB0,4,1,1
19177,9b06094a34c6c421b86df33c879b8980d1038cd8,SORALYQ12A8151BA99,1,0,1
13781,9e0a50a7dd689f541800fadcf0ab13d822b6b51c,SOLZEED12A6D4FA8C9,7,1,1
14221,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOOWPBJ12A8C137FB4,1,0,1
734,ee30810179c611d32705fe0b71333dcb8703b30a,SOZCDWG12A6D4F81E1,10,1,1
1775,debd74c1999b195eeddf09bc0af751c93a52c205,SORMGEO12A8C14406D,3,1,1
8726,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOPZVSB12A8C13E2EF,3,1,1
34060,4cb4632e48cd8960dc113eae340adc402a0413cf,SOVSGXX12A58A7F991,8,1,1
25941,9f47e73fa4afd61e44c715d6415891a801459441,SORRCNC12A8C13FDA9,20,1,1
9157,e04a9e4861256079476c25d655d97c1c5603b3cd,SOWUTFF12A8C138AB2,1,0,1
16803,3becbc727a8572453d170c909829fda9e6d00554,SOXDIDW12B0B80954B,13,1,1
939,1aa4fd215aadb160965110ed8a829745cde319eb,SOSQQGF12A6310F0FB,1,0,1
31205,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOWAACZ12A8C135AC1,6,1,1
1624,dc02d3c4fb534ca1406f720c70678e5858a5ca0a,SOTEPSZ12AB018C99D,40,1,1
19386,c3eee61e081ea89785c4fa4a4a0f29f9f5eb5829,SOZVVMJ12A58A7C548,10,1,1
34678,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOMRYYN12A6310F0F3,1,0,1
16586,f84fb3d29bb05bb9dec96684215c763ccbbc67a9,SOWOMMY127F8096DF9,8,1,1
959,1aa4fd215aadb160965110ed8a829745cde319eb,SOWGDDU12AF72A03DA,6,1,1
5175,edbeebbe98aeceb8d38b1de33ac1b1e201041284,SOAUWYT12A81C206F1,1,0,1
35771,dc543ff951c23be4e9e8fdf6f39a23cef85f3b5e,SOPZKGR12A6D4F3F3A,11,1,1
12248,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOSXLTC12AF72A7F54,9,1,1
23940,d2423c01882062ac950909b0ffe96b30e54ab063,SOVHVBJ12A58A7AB0A,2,1,1
19974,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOFGJCW12AF72A812D,1,0,1
23342,738759001498928d8dcb054cd53a1a0cfc200d36,SOWFPLI12A6310DFA1,5,1,1
21158,81193c20d49bfbca4a72eaa1119f6bb2fc4d9e48,SOWWCNJ12A81C1FFA5,24,1,1
34097,a4ccc36714975978b545e35db83584fa9f7fa6c6,SOKMHKY12AF72AB079,3,1,1
21591,b6d8573109462bad5457196b31564c4df4235741,SOKUPAO12AB018D576,9,1,1
20508,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SONIQRE12AF72A2B02,1,0,1
5396,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOOGNOZ12AAF3B2936,23,1,1
35246,3fa44653315697f42410a30cb766a4eb102080bb,SOGCWUH12AC90732B0,1,0,1
24361,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLRGVL12A8C143BC3,2,1,1
34827,6c99ae7e53e91f7e839444b2f00c8503a4a10fcf,SOXKFRI12A8C137A5F,1,0,1
25568,1ff6d6bf0ec7ad1c288a48d6e06fd5ad708877d9,SOXWYZP12AF72A42A6,3,1,1
28235,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOYPRBR12A8C14396C,1,0,1
16723,222542d2ce54e6949f9346d331dd8a028b044826,SOWRTJD12A8C132704,4,1,1
28498,46fe52b28ab1afc6c99a13af8c0c722e534cefbf,SOKMHKY12AF72AB079,6,1,1
32503,5fb2630c42e4a08f4f5456306d547a1de3c60100,SOOYDAZ12A58A7AE08,23,1,1
4525,65c23b32ecf7636bd62af8f928967cd0f23b00d8,SOUVGJL12AB017FC35,15,1,1
17794,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOYDTRQ12AF72A3D61,21,1,1
16325,934438129c278fe6bb3de6a3275dba13891674ab,SOZCWQA12A6701C798,6,1,1
24468,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOXZMNC12A8C135DD5,2,1,1
7666,ceb2cb3d77d5ff423d93b5b52c74df5b133cee95,SOYGKNI12AB0187E6E,44,1,1
14172,3e6dd161e97e7bd0e20986e7f5e391e5d24e0a62,SOUDZSZ12A6D4FA238,7,1,1
14549,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOFGJCW12AF72A812D,1,0,1
25845,486a5615473bfccae823c0538dd22dffbf986ff4,SOILFUU12AB017C75F,8,1,1
21420,690ab317e29d08acb0a11e82eb0f83428cf812f9,SOQIQZU12A6D4FB8B5,1,0,1
14970,7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SONZWDK12A6701F62B,6,1,1
19892,261ea96dea056f44efc267d6fbc5718240aa82b0,SOVRTPN12AB0184F9E,9,1,1
6039,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOSCIZP12AB0181D2F,2,1,1
6998,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SORWLTW12A670208FA,2,1,1
10228,b0a3d755fe4a6549e241676b0a388e9410749c05,SOKUECJ12A6D4F6129,1,0,1
35665,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOTTGRP12A67ADE985,1,0,1
6986,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOPKPFW12A6D4F84BC,1,0,1
23004,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOOKGRB12A8C13CD66,1,0,1
1928,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOCVTLJ12A6310F0FD,1,0,1
28179,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOSXLTC12AF72A7F54,16,1,1
32946,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOTWSXL12A8C143349,13,1,1
34884,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOLTSGU12A8C13BFE5,1,0,1
9164,e04a9e4861256079476c25d655d97c1c5603b3cd,SOXKOIY12A8C13C1EA,1,0,1
25907,7d4736c0c05264716e87d7fc825a535e0a01ba6d,SOKNWRZ12A8C13BF62,4,1,1
13387,d6aa929de7dc0b63f1f42bd0aef31906070d03bf,SOQWSHS12A6701C576,2,1,1
1858,d13609d62db6df876d3cc388225478618bb7b912,SOYPWKK12A8C136494,2,1,1
31775,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOAUWYT12A81C206F1,3,1,1
5433,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOTKYBW12A8C13C3EA,2,1,1
26903,5a52cd6d11b7303292acfde82fe308189c49d829,SOPQLBY12A6310E992,18,1,1
37381,d964fc033291078031d117ed10adfb615948256d,SOSXLTC12AF72A7F54,1,0,1
4032,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOPKEIV12AB018220D,1,0,1
15525,b591619dbc25ef7b4451456dd1b01b56033e1d8d,SOOECND12A8C13A0EA,6,1,1
33561,22f6aae94643c2cea285413068f80274e7f1f75e,SOZEBAZ12AF72A80C8,1,0,1
5657,8ad6a386e7b601c0072c337ec6f86d084d1ba556,SOTEKMT12A67AD954E,1,0,1
22184,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOSJFDH12A8C143096,2,1,1
